DEBUG 17:50:27,863 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:50:27,863 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 11
DEBUG 17:50:27,863 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:50:27,863 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 11
DEBUG 17:50:27,864 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 17:50:27,865 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:50:27,865 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 17:50:27,865 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 17:50:27,865 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:50:27,865 [main] DefaultTpsRouter | Max tps for node kernel-2 cannot be detected. Using desired tps as max
DEBUG 17:50:27,866 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 17:50:27,866 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:50:27,866 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 10
DEBUG 17:50:27,866 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:50:27,866 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 17:50:27,866 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 17:50:27,868 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:50:27,868 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 17:50:27,868 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:50:27,869 [main] DefaultTpsRouter | Max tps for node kernel-2 is 2
DEBUG 17:50:27,869 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:50:27,869 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 17:50:27,869 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 17:50:27,869 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:50:27,869 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 17:50:27,869 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 2
DEBUG 17:50:27,870 [main] DefaultTpsRouter | Cannot increase tps at node kernel-2 to 5.000
DEBUG 17:50:27,870 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:50:27,870 [main] DefaultTpsRouter | Total missing tps is 6.000
DEBUG 17:50:27,877 [main] DefaultWorkloadController | Workload start requested
WARN 17:51:28,949 [main] ConsistencyValidator | Cannot find calibration info for query 1 and endpoint 2
WARN 17:51:28,967 [main] ConsistencyValidator | Cannot find calibration info for query 1 and endpoint 2
DEBUG 17:51:29,003 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:51:29,003 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 17:51:29,003 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:51:29,003 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 17:51:29,004 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:51:29,004 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 17:51:29,005 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 17:51:29,005 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:51:29,005 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 17:51:29,005 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 17:51:29,005 [main] DefaultTpsRouter | Node kernel-2 is capable to produce more tps
DEBUG 17:51:29,005 [main] DefaultTpsRouter | New desired tps for node is 8.000
DEBUG 17:51:29,006 [main] DefaultTpsRouter | Tps on node kernel-2 will be changed to 8.000
DEBUG 17:51:29,006 [main] DefaultTpsRouter | Total missing tps 10
DEBUG 17:51:29,012 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:51:29,013 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 17:51:29,013 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 17:51:29,013 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:51:29,013 [main] DefaultTpsRouter | For node kernel-1 desired tps 10.000 max tps 10
DEBUG 17:51:29,013 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:51:29,014 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:51:29,014 [main] DefaultTpsRouter | Max tps for node kernel-1 is 11
DEBUG 17:51:29,015 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:51:29,015 [main] DefaultTpsRouter | Max tps for node kernel-2 is 11
DEBUG 17:51:29,015 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:51:29,015 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 11
DEBUG 17:51:29,015 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:51:29,015 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 11
DEBUG 17:51:29,015 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 17:51:29,016 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:51:29,016 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 17:51:29,016 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 17:51:29,016 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:51:29,017 [main] DefaultTpsRouter | Max tps for node kernel-2 cannot be detected. Using desired tps as max
DEBUG 17:51:29,017 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 17:51:29,017 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:51:29,017 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 10
DEBUG 17:51:29,017 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:51:29,017 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 17:51:29,017 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 17:51:29,018 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:51:29,019 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 17:51:29,019 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:51:29,019 [main] DefaultTpsRouter | Max tps for node kernel-2 is 2
DEBUG 17:51:29,019 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:51:29,019 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 17:51:29,019 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 17:51:29,019 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:51:29,019 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 17:51:29,019 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 2
DEBUG 17:51:29,019 [main] DefaultTpsRouter | Cannot increase tps at node kernel-2 to 5.000
DEBUG 17:51:29,020 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:51:29,020 [main] DefaultTpsRouter | Total missing tps is 6.000
DEBUG 17:51:29,025 [main] DefaultWorkloadController | Workload start requested
WARN 17:52:26,350 [main] ConsistencyValidator | Cannot find calibration info for query 1 and endpoint 2
WARN 17:52:26,366 [main] ConsistencyValidator | Cannot find calibration info for query 1 and endpoint 2
DEBUG 17:52:26,402 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:52:26,403 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 17:52:26,403 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:52:26,403 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 17:52:26,403 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:52:26,404 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 17:52:26,404 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 17:52:26,404 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:52:26,404 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 17:52:26,404 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 17:52:26,405 [main] DefaultTpsRouter | Node kernel-2 is capable to produce more tps
DEBUG 17:52:26,405 [main] DefaultTpsRouter | New desired tps for node is 8.000
DEBUG 17:52:26,405 [main] DefaultTpsRouter | Tps on node kernel-2 will be changed to 8.000
DEBUG 17:52:26,405 [main] DefaultTpsRouter | Total missing tps 10
DEBUG 17:52:26,412 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:52:26,412 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 17:52:26,413 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 17:52:26,413 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:52:26,413 [main] DefaultTpsRouter | For node kernel-1 desired tps 10.000 max tps 10
DEBUG 17:52:26,413 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:52:26,414 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:52:26,414 [main] DefaultTpsRouter | Max tps for node kernel-2 is 11
DEBUG 17:52:26,414 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:52:26,414 [main] DefaultTpsRouter | Max tps for node kernel-1 is 11
DEBUG 17:52:26,415 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:52:26,415 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 11
DEBUG 17:52:26,415 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 17:52:26,415 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 11
DEBUG 17:52:26,415 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:52:26,416 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:52:26,416 [main] DefaultTpsRouter | Max tps for node kernel-2 cannot be detected. Using desired tps as max
DEBUG 17:52:26,416 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 17:52:26,416 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:52:26,417 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 17:52:26,417 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 17:52:26,417 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:52:26,417 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 17:52:26,417 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 17:52:26,417 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 10
DEBUG 17:52:26,417 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:52:26,418 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:52:26,418 [main] DefaultTpsRouter | Max tps for node kernel-2 is 2
DEBUG 17:52:26,419 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:52:26,419 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 17:52:26,419 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:52:26,419 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 2
DEBUG 17:52:26,419 [main] DefaultTpsRouter | Cannot increase tps at node kernel-2 to 5.000
DEBUG 17:52:26,419 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:52:26,419 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 17:52:26,419 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 17:52:26,419 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 17:52:26,419 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:52:26,419 [main] DefaultTpsRouter | Total missing tps is 6.000
DEBUG 17:52:26,425 [main] DefaultWorkloadController | Workload start requested
WARN 17:53:01,772 [main] ConsistencyValidator | Cannot find calibration info for query 1 and endpoint 2
WARN 17:53:01,788 [main] ConsistencyValidator | Cannot find calibration info for query 1 and endpoint 2
DEBUG 17:53:01,825 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:53:01,825 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 17:53:01,825 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:53:01,825 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 17:53:01,826 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:53:01,826 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 17:53:01,827 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 17:53:01,827 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:53:01,827 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 17:53:01,827 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 17:53:01,827 [main] DefaultTpsRouter | Node kernel-2 is capable to produce more tps
DEBUG 17:53:01,827 [main] DefaultTpsRouter | New desired tps for node is 8.000
DEBUG 17:53:01,828 [main] DefaultTpsRouter | Tps on node kernel-2 will be changed to 8.000
DEBUG 17:53:01,828 [main] DefaultTpsRouter | Total missing tps 10
DEBUG 17:53:01,835 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:53:01,835 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 17:53:01,835 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 17:53:01,835 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:53:01,835 [main] DefaultTpsRouter | For node kernel-1 desired tps 10.000 max tps 10
DEBUG 17:53:01,835 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:53:01,836 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:53:01,837 [main] DefaultTpsRouter | Max tps for node kernel-2 is 11
DEBUG 17:53:01,837 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:53:01,837 [main] DefaultTpsRouter | Max tps for node kernel-1 is 11
DEBUG 17:53:01,837 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:53:01,837 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 11
DEBUG 17:53:01,837 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 17:53:01,837 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 11
DEBUG 17:53:01,837 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:53:01,838 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:53:01,838 [main] DefaultTpsRouter | Max tps for node kernel-2 cannot be detected. Using desired tps as max
DEBUG 17:53:01,839 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 17:53:01,839 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:53:01,839 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 17:53:01,839 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 17:53:01,839 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:53:01,839 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 17:53:01,839 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 17:53:01,839 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 10
DEBUG 17:53:01,839 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 17:53:01,840 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 17:53:01,841 [main] DefaultTpsRouter | Max tps for node kernel-2 is 2
DEBUG 17:53:01,841 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 17:53:01,841 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 17:53:01,841 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 17:53:01,841 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 2
DEBUG 17:53:01,841 [main] DefaultTpsRouter | Cannot increase tps at node kernel-2 to 5.000
DEBUG 17:53:01,841 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:53:01,841 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 17:53:01,841 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 17:53:01,842 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 17:53:01,842 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 17:53:01,842 [main] DefaultTpsRouter | Total missing tps is 6.000
DEBUG 17:53:01,847 [main] DefaultWorkloadController | Workload start requested
WARN 18:03:19,203 [main] ConsistencyValidator | Cannot find calibration info for query 1 and endpoint 2
WARN 18:03:19,219 [main] ConsistencyValidator | Cannot find calibration info for query 1 and endpoint 2
DEBUG 18:03:19,255 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 18:03:19,255 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 18:03:19,255 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 18:03:19,255 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 18:03:19,256 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 18:03:19,256 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 18:03:19,257 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 18:03:19,257 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 18:03:19,257 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 18:03:19,257 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 18:03:19,257 [main] DefaultTpsRouter | Node kernel-2 is capable to produce more tps
DEBUG 18:03:19,257 [main] DefaultTpsRouter | New desired tps for node is 8.000
DEBUG 18:03:19,258 [main] DefaultTpsRouter | Tps on node kernel-2 will be changed to 8.000
DEBUG 18:03:19,258 [main] DefaultTpsRouter | Total missing tps 10
DEBUG 18:03:19,264 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 18:03:19,265 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 18:03:19,265 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 18:03:19,265 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 18:03:19,265 [main] DefaultTpsRouter | For node kernel-1 desired tps 10.000 max tps 10
DEBUG 18:03:19,265 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 18:03:19,266 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 18:03:19,266 [main] DefaultTpsRouter | Max tps for node kernel-1 is 11
DEBUG 18:03:19,266 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 18:03:19,267 [main] DefaultTpsRouter | Max tps for node kernel-2 is 11
DEBUG 18:03:19,267 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 18:03:19,267 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 11
DEBUG 18:03:19,267 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 18:03:19,267 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 11
DEBUG 18:03:19,267 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 18:03:19,268 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 18:03:19,268 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 18:03:19,268 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 18:03:19,268 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 18:03:19,269 [main] DefaultTpsRouter | Max tps for node kernel-2 cannot be detected. Using desired tps as max
DEBUG 18:03:19,269 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 18:03:19,269 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 18:03:19,269 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 10
DEBUG 18:03:19,269 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 18:03:19,269 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 18:03:19,269 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 18:03:19,270 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 18:03:19,271 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 18:03:19,271 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 18:03:19,271 [main] DefaultTpsRouter | Max tps for node kernel-2 is 2
DEBUG 18:03:19,271 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 18:03:19,271 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 18:03:19,271 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 18:03:19,271 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 18:03:19,271 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 18:03:19,271 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 2
DEBUG 18:03:19,271 [main] DefaultTpsRouter | Cannot increase tps at node kernel-2 to 5.000
DEBUG 18:03:19,271 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 18:03:19,272 [main] DefaultTpsRouter | Total missing tps is 6.000
DEBUG 18:03:19,277 [main] DefaultWorkloadController | Workload start requested
WARN 18:42:01,693 [main] ConsistencyValidator | Cannot find calibration info for query 1 and endpoint 2
WARN 18:42:01,710 [main] ConsistencyValidator | Cannot find calibration info for query 1 and endpoint 2
DEBUG 18:42:01,748 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 18:42:01,749 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 18:42:01,749 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 18:42:01,749 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 18:42:01,750 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 18:42:01,750 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 18:42:01,750 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 18:42:01,750 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 18:42:01,751 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 18:42:01,751 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 18:42:01,751 [main] DefaultTpsRouter | Node kernel-2 is capable to produce more tps
DEBUG 18:42:01,751 [main] DefaultTpsRouter | New desired tps for node is 8.000
DEBUG 18:42:01,751 [main] DefaultTpsRouter | Tps on node kernel-2 will be changed to 8.000
DEBUG 18:42:01,751 [main] DefaultTpsRouter | Total missing tps 10
DEBUG 18:42:01,758 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 18:42:01,759 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 18:42:01,759 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 18:42:01,759 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 18:42:01,759 [main] DefaultTpsRouter | For node kernel-1 desired tps 10.000 max tps 10
DEBUG 18:42:01,759 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 18:42:01,760 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 18:42:01,761 [main] DefaultTpsRouter | Max tps for node kernel-1 is 11
DEBUG 18:42:01,761 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 18:42:01,761 [main] DefaultTpsRouter | Max tps for node kernel-2 is 11
DEBUG 18:42:01,761 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 18:42:01,761 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 11
DEBUG 18:42:01,761 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 18:42:01,761 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 11
DEBUG 18:42:01,761 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 18:42:01,762 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 18:42:01,762 [main] DefaultTpsRouter | Max tps for node kernel-1 cannot be detected. Using desired tps as max
DEBUG 18:42:01,762 [main] DefaultTpsRouter | Max tps for node kernel-1 is 10
DEBUG 18:42:01,763 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 18:42:01,763 [main] DefaultTpsRouter | Max tps for node kernel-2 cannot be detected. Using desired tps as max
DEBUG 18:42:01,763 [main] DefaultTpsRouter | Max tps for node kernel-2 is 10
DEBUG 18:42:01,763 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 18:42:01,763 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 10
DEBUG 18:42:01,763 [main] DefaultTpsRouter | Node kernel-1 tps should not be changed
DEBUG 18:42:01,763 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 10
DEBUG 18:42:01,763 [main] DefaultTpsRouter | Node kernel-2 tps should not be changed
DEBUG 18:42:01,764 [main] DefaultTpsRouter | Going to detect max tps for node kernel-1
DEBUG 18:42:01,765 [main] DefaultTpsRouter | Max tps for node kernel-1 is 2
DEBUG 18:42:01,765 [main] DefaultTpsRouter | Going to detect max tps for node kernel-2
DEBUG 18:42:01,765 [main] DefaultTpsRouter | Max tps for node kernel-2 is 2
DEBUG 18:42:01,765 [main] DefaultTpsRouter | Recalculating desired tps per node...
DEBUG 18:42:01,765 [main] DefaultTpsRouter | For node kernel-1 desired tps 5.000 max tps 2
DEBUG 18:42:01,765 [main] DefaultTpsRouter | Cannot increase tps at node kernel-1 to 5.000
DEBUG 18:42:01,765 [main] DefaultTpsRouter | 3.000 tps should be produced by other nodes
DEBUG 18:42:01,765 [main] DefaultTpsRouter | Total missing tps is 3.000
DEBUG 18:42:01,765 [main] DefaultTpsRouter | For node kernel-2 desired tps 5.000 max tps 2
